Year,Lender_LEI,State,County_Code,Census_Tract,Approved,Denied,Race,Sex,Income,Log_Income,Loan_Amount,Log_Loan_Amount,LTV,Loan_Type,DTI_Ratio,preapproval,Occupancy_Type,Index
2019,549300U3721PJGQZYY68,IL,17031.0,17031834000.0,1,0,Latinx,0_Male,53.0,3.970291913552122,165000.0,12.013700752882718,99.335,Conventional,41,2,1,484979
2019,B4TYDEB6GKMZO031MB27,IL,17119.0,17119401800.0,1,0,0_White,0_Male,47.0,3.8501476017100584,75000.0,11.225243392518447,72.53,Conventional,30%-<36%,2,1,175969
2019,549300370QILXLFUWD20,IL,17031.0,17031823605.0,1,0,0_White,0_Male,65.0,4.174387269895637,265000.0,12.487485104968359,102.0,VA,50%-60%,2,1,328909
2019,549300U3721PJGQZYY68,IL,17031.0,17031190900.0,1,0,Latinx,Female,91.0,4.51085950651685,5000.0,8.517193191416238,98.433,Conventional,0%-20%,2,1,502562
2019,FDXQ75GPEQKRPWABYN63,IL,17043.0,17043841207.0,1,0,Latinx,0_Male,53.0,3.970291913552122,185000.0,12.128111104060462,96.5,FHA,50%-60%,2,1,150587
2019,549300OPCWU6E72WUT29,IL,17097.0,17097860906.0,1,0,0_White,0_Male,112.0,4.718498871295094,185000.0,12.128111104060462,80.0,Conventional,30%-<36%,2,1,513956
2019,3Y4U8VZURTYWI1W2K376,IL,17197.0,17197880421.0,1,0,0_White,0_Male,93.0,4.532599493153256,205000.0,12.230765258120545,80.0,Conventional,44,2,1,337853
2019,549300U3721PJGQZYY68,IL,17089.0,17089854900.0,1,0,0_White,Female,48.0,3.871201010907891,205000.0,12.230765258120545,90.0,Conventional,47,2,1,508581
2019,C398JSK21YCXWM603F55,IL,17031.0,17031400300.0,1,0,Black,0_Male,50.0,3.912023005428146,145000.0,11.884489021402711,97.0,Conventional,46,2,1,213998
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031823602.0,1,0,Latinx,0_Male,37.0,3.6109179126442243,5000.0,8.517193191416238,100.0,Conventional,20%-<30%,2,1,370786
2019,549300WTZMQSET2VY242,IL,17201.0,17201004001.0,1,0,0_White,Female,89.0,4.48863636973214,5000.0,8.517193191416238,101.545,Conventional,40,2,1,313117
2019,549300NOCASXPA34X033,IL,17043.0,17043841501.0,1,0,Latinx,0_Male,78.0,4.356708826689592,315000.0,12.66032791780777,101.0,Conventional,42,2,1,395913
2019,549300YOESI1GLKRL151,IL,17089.0,17089850702.0,0,1,Asian,0_Male,127.0,4.844187086458591,195000.0,12.180754837545884,96.5,FHA,20%-<30%,2,1,552649
2019,C398JSK21YCXWM603F55,IL,17031.0,17031824503.0,1,0,Black,Female,56.0,4.02535169073515,125000.0,11.736069016284437,80.0,Conventional,20%-<30%,2,1,218861
2019,54930001NSTOD85LT125,IL,17043.0,17043843700.0,1,0,0_White,Female,69.0,4.23410650459726,195000.0,12.180754837545884,97.0,Conventional,39,2,1,259316
2019,254900O723MCLR701H50,IL,17089.0,17089852903.0,1,0,0_White,0_Male,76.0,4.330733340286331,105000.0,11.56171562913966,90.0,Conventional,44,2,1,557273
2019,549300NB3SBC1KHAWB92,IL,17163.0,17163503202.0,1,0,Black,Female,36.0,3.58351893845611,95000.0,11.461632170582678,96.5,FHA,46,2,1,109469
2019,549300T7J3E2UGY5GL15,IL,17043.0,17043841503.0,1,0,Latinx,0_Male,54.0,3.9889840465642745,135000.0,11.813030057420567,97.0,Conventional,44,2,1,125966
2019,549300AI4ZHB6MX23W09,IL,17031.0,17031801000.0,1,0,0_White,0_Male,223.0,5.407171771460119,485000.0,13.091904169919621,80.0,Conventional,30%-<36%,2,1,162573
2019,549300HW662MN1WU8550,IL,17031.0,17031820901.0,1,0,0_White,0_Male,62.0,4.127134385045092,155000.0,11.951180395901384,97.0,Conventional,20%-<30%,2,1,522025
2019,EQTWLK1G7ODGC2MGLV11,IL,17097.0,17097865501.0,1,0,0_White,0_Male,298.0,5.697093486505405,765000.0,13.547631112808673,86.16,VA,38,2,1,451775
2019,549300FGUI1NQCS1M144,IL,17097.0,17097864204.0,1,0,Latinx,0_Male,61.0,4.110873864173311,205000.0,12.230765258120545,97.0,Conventional,42,2,1,51739
2019,549300RIPPSJXAQKZ383,IL,17115.0,17115001500.0,1,0,Black,Female,33.0,3.4965075614664802,55000.0,10.915088464214607,90.551,Conventional,45,2,1,3727
2019,549300FGUI1NQCS1M144,IL,17201.0,17201003904.0,1,0,0_White,0_Male,85.0,4.442651256490317,115000.0,11.652687407345388,75.0,Conventional,30%-<36%,2,1,50423
2019,549300L8JRY60EOROT34,IL,17119.0,17119403801.0,0,1,0_White,0_Male,146.0,4.983606621708336,95000.0,11.461632170582678,82.08,Conventional,20%-<30%,2,1,250637
2019,549300CP7747DCRW6U68,IL,17121.0,17121951800.0,1,0,0_White,0_Male,40.0,3.6888794541139363,55000.0,10.915088464214607,101.761,FHA,30%-<36%,2,1,164274
2019,549300FGXN1K3HLB1R50,IL,17011.0,17011965100.0,1,0,0_White,Female,38.0,3.6375861597263857,65000.0,11.082142548877775,96.5,FHA,38,2,1,199160
2019,549300VJ7C5JB4W87F48,IL,17031.0,17031823602.0,1,0,0_White,Female,26.0,3.258096538021482,85000.0,11.350406535472453,80.0,Conventional,47,2,1,369632
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031330100.0,1,0,0_White,0_Male,130.0,4.867534450455582,325000.0,12.691580461311874,85.0,Conventional,30%-<36%,2,1,407866
2019,549300FGXN1K3HLB1R50,IL,17031.0,17031812302.0,1,0,Black,0_Male,76.0,4.330733340286331,225000.0,12.323855681186558,100.0,VA,50%-60%,2,1,196277
2019,5Z1UQ1CWY0DQ3KJWDQ07,IL,17043.0,17043844502.0,1,0,0_White,0_Male,168.0,5.123963979403259,535000.0,13.190022025878143,89.75,Conventional,30%-<36%,2,1,333815
2019,549300RIPPSJXAQKZ383,IL,17019.0,17019000500.0,1,0,0_White,0_Male,142.0,4.955827057601261,95000.0,11.461632170582678,60.0,Conventional,37,2,3,3907
2019,549300AG64NHILB7ZP05,IL,17093.0,17093890302.0,1,0,0_White,0_Male,67.0,4.204692619390966,175000.0,12.072541252905651,97.0,Conventional,36,2,1,535999
2019,5493001R92DY5DI1DI85,IL,17031.0,17031825400.0,1,0,0_White,0_Male,57.0,4.04305126783455,195000.0,12.180754837545884,75.0,Conventional,41,2,1,158793
2019,SS1TRMSN6BRNMOREEV51,IL,17031.0,17031010202.0,1,0,0_White,0_Male,207.0,5.332718793265369,485000.0,13.091904169919621,78.75,Conventional,30%-<36%,2,1,385131
2019,549300L0EV5UM3IRHJ33,IL,17167.0,17167002700.0,1,0,0_White,0_Male,38.0,3.6375861597263857,45000.0,10.714417768752456,88.5,Conventional,0%-20%,2,1,209025
2019,549300HSB39FXRFMW540,IL,17073.0,17073030100.0,1,0,0_White,0_Male,196.0,5.278114659230517,185000.0,12.128111104060462,80.0,Conventional,20%-<30%,2,1,118075
2019,5493001R92DY5DI1DI85,IL,17197.0,17197881111.0,1,0,0_White,0_Male,71.0,4.2626798770413155,205000.0,12.230765258120545,80.0,Conventional,30%-<36%,2,1,157418
2019,549300RN01LBYR8ZVX74,IL,17195.0,17195000500.0,1,0,0_White,0_Male,89.0,4.48863636973214,115000.0,11.652687407345388,96.5,FHA,39,2,1,84155
2019,549300ZZME37MXI1EF14,IL,17119.0,17119401500.0,1,0,Black,0_Male,20.0,2.995732273553991,85000.0,11.350406535472453,100.499,FHA,37,2,1,449854
2019,549300FGXN1K3HLB1R50,IL,17031.0,17031831900.0,1,0,0_White,Female,95.0,4.553876891600541,245000.0,12.409013489526863,85.0,Conventional,20%-<30%,2,1,192209
2019,549300PL8ER6H23P0Z91,IL,17031.0,17031650500.0,1,0,Latinx,0_Male,69.0,4.23410650459726,125000.0,11.736069016284437,97.0,Conventional,37,2,1,310676
2019,254900O723MCLR701H50,IL,17043.0,17043840103.0,1,0,0_White,0_Male,114.0,4.736198448394496,305000.0,12.628067055589549,76.943,Conventional,47,2,1,556446
2019,549300AI4ZHB6MX23W09,IL,17031.0,17031140301.0,1,0,0_White,0_Male,85.0,4.442651256490317,145000.0,11.884489021402711,90.0,Conventional,30%-<36%,2,1,163280
2019,549300J7XKT2BI5WX213,IL,17161.0,17161021900.0,1,0,0_White,0_Male,52.0,3.9512437185814275,95000.0,11.461632170582678,80.0,Conventional,20%-<30%,2,1,466047
2019,549300V8CF81JGIV7038,IL,17043.0,17043846515.0,1,0,0_White,0_Male,68.0,4.219507705176107,135000.0,11.813030057420567,80.0,Conventional,49,2,1,377215
2019,E57ODZWZ7FF32TWEFA76,IL,17031.0,17031800400.0,1,0,0_White,0_Male,400.0,5.991464547107982,895000.0,13.704578997256993,89.99,Conventional,30%-<36%,1,1,144688
2019,5493000XYE7QL54NMB52,IL,17001.0,17001010600.0,1,0,0_White,0_Male,122.0,4.804021044733257,255000.0,12.449018824140563,95.0,Conventional,48,2,1,456825
2019,549300V8CF81JGIV7038,IL,17031.0,17031520500.0,1,0,Latinx,0_Male,90.0,4.499809670330265,275000.0,12.524526376648708,95.0,Conventional,30%-<36%,2,1,376226
2019,549300AUFLERO59VGC71,IL,17111.0,17111870101.0,1,0,0_White,0_Male,73.0,4.290459441148391,145000.0,11.884489021402711,100.471,RHS or FSA,30%-<36%,2,1,179856
2019,B4TYDEB6GKMZO031MB27,IL,17115.0,17115002903.0,0,1,0_White,0_Male,35.0,3.5553480614894135,75000.0,11.225243392518447,95.0,FHA,30%-<36%,2,1,173298
2019,549300Q3ROEQU3D1IW91,IL,17083.0,17083010200.0,1,0,0_White,0_Male,72.0,4.276666119016055,35000.0,10.46310334047155,62.44,Conventional,20%-<30%,2,1,97407
2019,549300SNZET0P5BZ3J56,IL,17179.0,17179021603.0,1,0,0_White,0_Male,185.0,5.220355825078324,275000.0,12.524526376648708,80.0,Conventional,0%-20%,2,1,133757
2019,549300MGPZBLQDIL7538,IL,17143.0,17143003800.0,0,1,0_White,0_Male,53.0,3.970291913552122,75000.0,11.225243392518447,96.5,FHA,20%-<30%,2,1,137880
2019,549300J7XKT2BI5WX213,IL,17141.0,17141960900.0,1,0,0_White,Female,29.0,3.367295829986474,45000.0,10.714417768752456,64.729,Conventional,40,2,1,465518
2019,549300DRA4BDXW23LD45,IL,17031.0,17031818401.0,1,0,Black,Female,46.0,3.828641396489095,185000.0,12.128111104060462,96.5,FHA,50%-60%,2,1,564345
2019,254900O723MCLR701H50,IL,17031.0,17031814900.0,1,0,Latinx,0_Male,64.0,4.1588830833596715,365000.0,12.80765263256463,96.5,FHA,45,2,1,557085
2019,549300UR5AOWTJJ7KZ64,IL,17031.0,17031802605.0,1,0,0_White,0_Male,52.0,3.9512437185814275,215000.0,12.2783933071098,75.937,Conventional,50%-60%,2,1,329019
2019,254900E6AIE4Z8YQM970,IL,17031.0,17031580501.0,1,0,Latinx,0_Male,180.0,5.19295685089021,185000.0,12.128111104060462,74.94,Conventional,20%-<30%,2,3,380418
2019,2549007ZL90U2M5ZNA78,IL,17031.0,17031620100.0,1,0,Latinx,Female,54.0,3.9889840465642745,185000.0,12.128111104060462,96.5,FHA,40,2,1,209928
2019,C5654JQHZUHN0772B561,IL,17163.0,17163503304.0,1,0,Black,0_Male,84.0,4.430816798843313,225000.0,12.323855681186558,100.0,VA,48,2,1,373011
2019,549300LYRWPSYPK6S325,IL,17037.0,17037000400.0,1,0,Latinx,0_Male,35.0,3.5553480614894135,175000.0,12.072541252905651,96.5,FHA,47,2,1,20957
2019,549300U3721PJGQZYY68,IL,17031.0,17031081201.0,1,0,0_White,0_Male,193.0,5.262690188904886,425000.0,12.959844447906553,75.0,Conventional,20%-<30%,2,1,507679
2019,549300CQG2T7TCGY8Q67,IL,17099.0,17099963500.0,1,0,0_White,Female,64.0,4.1588830833596715,55000.0,10.915088464214607,95.0,Conventional,0%-20%,2,1,49597
2019,KB1H1DSPRFMYMCUFXT09,IL,17099.0,17099963900.0,1,0,0_White,Female,36.0,3.58351893845611,95000.0,11.461632170582678,100.0,VA,30%-<36%,2,1,267694
2019,549300AG64NHILB7ZP05,IL,17097.0,17097863702.0,1,0,0_White,0_Male,134.0,4.897839799950911,355000.0,12.779873068457553,95.0,Conventional,37,2,1,534195
2019,549300E2UX99HKDBR481,IL,17163.0,17163503304.0,1,0,0_White,0_Male,53.0,3.970291913552122,55000.0,10.915088464214607,96.5,FHA,0%-20%,2,1,511892
2019,549300OPCWU6E72WUT29,IL,17031.0,17031720600.0,0,1,Latinx,0_Male,90.0,4.499809670330265,255000.0,12.449018824140563,96.5,FHA,41,2,1,514426
2019,549300U3721PJGQZYY68,IL,17031.0,17031081201.0,1,0,0_White,0_Male,595.0,6.38856140554563,225000.0,12.323855681186558,80.0,Conventional,0%-20%,2,1,478588
2019,QFROUN1UWUYU0DVIWD51,IL,17031.0,17031830100.0,1,0,Black,Female,48.0,3.871201010907891,135000.0,11.813030057420567,96.5,FHA,43,2,1,302112
2019,549300LI5KT42YX5L588,IL,17201.0,17201000105.0,1,0,0_White,Female,41.0,3.713572066704308,115000.0,11.652687407345388,101.148,Conventional,30%-<36%,2,1,449320
2019,7H6GLXDRUGQFU57RNE97,IL,17043.0,17043842710.0,1,0,0_White,0_Male,185.0,5.220355825078324,435000.0,12.983101310070822,80.0,Conventional,30%-<36%,2,1,408036
2019,5493003B20KZ3DEZGB43,IL,17031.0,17031840300.0,1,0,Asian,0_Male,72.0,4.276666119016055,265000.0,12.487485104968359,59.0,Conventional,39,2,1,328499
2019,EQTWLK1G7ODGC2MGLV11,IL,17031.0,17031460400.0,0,1,Black,Female,74.0,4.30406509320417,125000.0,11.736069016284437,97.0,Conventional,20%-<30%,2,1,453307
2019,549300S8SHBRCI7UU819,IL,17031.0,17031803702.0,1,0,0_White,Female,49.0,3.8918202981106265,195000.0,12.180754837545884,87.27,Conventional,49,2,1,296569
2019,549300O7SGM8FH65GQ47,IL,17179.0,17179020302.0,1,0,0_White,0_Male,75.0,4.31748811353631,145000.0,11.884489021402711,80.0,Conventional,20%-<30%,2,1,354096
2019,5493003GQDUH26DNNH17,IL,17197.0,17197880105.0,1,0,Latinx,0_Male,62.0,4.127134385045092,215000.0,12.2783933071098,100.0,VA,30%-<36%,2,1,2316
2019,549300EKGRBBO8HEKR21,IL,17113.0,17113005400.0,1,0,0_White,0_Male,23.0,3.1354942159291497,55000.0,10.915088464214607,103.317,Conventional,20%-<30%,2,1,47947
2019,OTQ7L99FG3H1GQVQBT56,IL,17007.0,17007010400.0,1,0,0_White,Female,44.0,3.784189633918261,95000.0,11.461632170582678,80.0,Conventional,43,2,1,359472
2019,549300W1AS8CZYV4MQ17,IL,17201.0,17201004002.0,1,0,0_White,Female,44.0,3.784189633918261,125000.0,11.736069016284437,90.0,Conventional,37,2,1,469250
2019,KV8W1JTB8FZ821S5ED75,IL,17111.0,17111870101.0,1,0,0_White,0_Male,84.0,4.430816798843313,175000.0,12.072541252905651,95.0,Conventional,30%-<36%,2,1,325927
2019,549300121SF0K2LN2804,IL,17031.0,17031824122.0,1,0,0_White,Female,48.0,3.871201010907891,105000.0,11.56171562913966,58.48,Conventional,20%-<30%,2,1,381413
2019,549300L0EV5UM3IRHJ33,IL,17163.0,17163503404.0,1,0,0_White,0_Male,87.0,4.465908118654584,235000.0,12.367340793126296,94.975,Conventional,30%-<36%,2,1,209084
2019,QFROUN1UWUYU0DVIWD51,IL,17031.0,17031804404.0,1,0,Latinx,0_Male,63.0,4.143134726391533,165000.0,12.013700752882718,97.0,Conventional,36,2,1,299773
2019,549300VVH8HHFMWL8536,IL,17031.0,17031823101.0,0,1,0_White,0_Male,154.0,5.0369526024136295,65000.0,11.082142548877775,75.0,Conventional,0%-20%,2,3,94751
2019,549300FVD3YHE65PKH97,IL,17089.0,17089850106.0,1,0,Latinx,0_Male,56.0,4.02535169073515,175000.0,12.072541252905651,80.0,Conventional,30%-<36%,2,1,572186
2019,7H6GLXDRUGQFU57RNE97,IL,17089.0,17089852401.0,1,0,0_White,0_Male,169.0,5.1298987149230735,445000.0,13.005829561148378,50.0,Conventional,30%-<36%,2,1,403999
2019,5493004WMLN60ZJ2ON46,IL,17197.0,17197880312.0,1,0,Asian,0_Male,150.0,5.0106352940962555,495000.0,13.112313041550827,90.0,Conventional,43,2,1,64283
2019,549300BRJZYHYKT4BJ84,IL,17053.0,17053961600.0,0,1,0_White,0_Male,68.0,4.219507705176107,145000.0,11.884489021402711,100.0,VA,30%-<36%,2,1,89285
2019,5493000XYE7QL54NMB52,IL,17107.0,17107953200.0,1,0,0_White,Female,19.0,2.9444389791664403,65000.0,11.082142548877775,51.02,Conventional,40,2,1,457026
2019,549300T7J3E2UGY5GL15,IL,17093.0,17093890500.0,1,0,Latinx,Female,36.0,3.58351893845611,115000.0,11.652687407345388,96.5,FHA,50%-60%,2,1,126021
2019,549300V8CF81JGIV7038,IL,17089.0,17089854002.0,1,0,Latinx,0_Male,91.0,4.51085950651685,305000.0,12.628067055589549,100.0,VA,50%-60%,1,1,376675
2019,549300MGPZBLQDIL7538,IL,17007.0,17007010200.0,1,0,Latinx,0_Male,33.0,3.4965075614664802,5000.0,8.517193191416238,96.165,Conventional,47,2,1,139475
2019,549300SELI3XCH3UZW80,IL,17043.0,17043841209.0,1,0,0_White,0_Male,148.0,4.997212273764115,275000.0,12.524526376648708,85.0,Conventional,20%-<30%,2,1,8650
2019,549300AG64NHILB7ZP05,IL,17031.0,17031710500.0,1,0,Black,Female,43.0,3.7612001156935624,185000.0,12.128111104060462,100.449,FHA,39,2,1,538366
2019,549300HW662MN1WU8550,IL,17031.0,17031290900.0,1,0,0_White,Female,76.0,4.330733340286331,225000.0,12.323855681186558,75.0,Conventional,20%-<30%,2,3,524632
2019,CKVBED0S4DMLKJJ5XH28,IL,17163.0,17163502300.0,1,0,Latinx,0_Male,76.0,4.330733340286331,15000.0,9.615805480084347,75.0,Conventional,49,2,3,76651
2019,MV4O55SH8HO6KQSGW013,IL,17075.0,17075950900.0,1,0,0_White,0_Male,53.0,3.970291913552122,45000.0,10.714417768752456,76.038,Conventional,38,2,1,350718
2019,C5654JQHZUHN0772B561,IL,17031.0,17031824507.0,1,0,0_White,0_Male,46.0,3.828641396489095,105000.0,11.56171562913966,62.79,VA,39,2,1,373472
2019,549300U3721PJGQZYY68,IL,17119.0,17119403531.0,1,0,0_White,0_Male,172.0,5.147494476813453,195000.0,12.180754837545884,95.0,Conventional,30%-<36%,2,1,497484
2019,KV8W1JTB8FZ821S5ED75,IL,17037.0,17037000500.0,1,0,0_White,0_Male,204.0,5.318119993844216,235000.0,12.367340793126296,75.0,Conventional,30%-<36%,2,3,319425
2019,549300EMGY2NJUW3A749,IL,17031.0,17031829800.0,1,0,0_White,0_Male,67.0,4.204692619390966,195000.0,12.180754837545884,100.0,VA,40,2,1,459022
2019,549300OPCWU6E72WUT29,IL,17031.0,17031580200.0,1,0,Asian,0_Male,73.0,4.290459441148391,125000.0,11.736069016284437,80.0,Conventional,48,2,3,514318
2019,549300CUUEEQ66ZVK149,IL,17119.0,17119403122.0,1,0,0_White,0_Male,93.0,4.532599493153256,295000.0,12.594730635321957,95.0,Conventional,49,2,1,472792
2019,549300GKFNPRWNS0GF29,IL,17031.0,17031190401.0,1,0,Latinx,0_Male,37.0,3.6109179126442243,185000.0,12.128111104060462,86.49,FHA,43,2,1,332056
2019,549300U3721PJGQZYY68,IL,17089.0,17089854700.0,1,0,0_White,0_Male,61.0,4.110873864173311,175000.0,12.072541252905651,90.0,Conventional,30%-<36%,2,1,507166
2019,549300U3721PJGQZYY68,IL,17031.0,17031081800.0,1,0,0_White,0_Male,76.0,4.330733340286331,235000.0,12.367340793126296,95.0,Conventional,30%-<36%,2,1,494567
2019,549300W6J23SLH6AR815,IL,17031.0,17031110300.0,1,0,Latinx,0_Male,54.0,3.9889840465642745,145000.0,11.884489021402711,80.0,Conventional,20%-<30%,2,1,310372
2019,549300U3721PJGQZYY68,IL,17043.0,17043844001.0,1,0,0_White,0_Male,105.0,4.653960350157523,335000.0,12.721885810807203,80.0,Conventional,30%-<36%,2,1,478596
2019,54930049L5WINET09Q97,IL,17007.0,17007010200.0,1,0,0_White,0_Male,53.0,3.970291913552122,115000.0,11.652687407345388,96.5,FHA,30%-<36%,2,1,25799
2019,549300V8CF81JGIV7038,IL,17111.0,17111871305.0,1,0,0_White,0_Male,97.0,4.574710978503383,225000.0,12.323855681186558,80.0,Conventional,20%-<30%,2,1,376940
2019,549300FGXN1K3HLB1R50,IL,17197.0,17197880118.0,1,0,0_White,0_Male,107.0,4.672828834461906,415000.0,12.936033799212835,90.0,Conventional,40,1,1,190550
2019,549300032FNX4IOT2T93,IL,17017.0,17017960100.0,1,0,0_White,0_Male,110.0,4.700480365792417,95000.0,11.461632170582678,66.4,Conventional,30%-<36%,2,3,12472
2019,254900O723MCLR701H50,IL,17031.0,17031820101.0,1,0,0_White,Female,83.0,4.418840607796598,485000.0,13.091904169919621,54.462,Conventional,38,2,1,554690
2019,7H6GLXDRUGQFU57RNE97,IL,17043.0,17043840907.0,1,0,0_White,Female,147.0,4.990432586778736,195000.0,12.180754837545884,100.0,VA,20%-<30%,2,1,407790
2019,7H6GLXDRUGQFU57RNE97,IL,17043.0,17043842702.0,1,0,0_White,0_Male,66.0,4.189654742026425,115000.0,11.652687407345388,90.0,Conventional,36,2,1,420279
2019,5493000BIR9N6Y5KFV24,IL,17061.0,17061973600.0,1,0,0_White,0_Male,79.0,4.3694478524670215,155000.0,11.951180395901384,81.08,Conventional,48,2,1,81168
2019,5493001SXWZ4OFP8Z903,IL,17111.0,17111871304.0,1,0,Latinx,0_Male,49.0,3.8918202981106265,195000.0,12.180754837545884,96.5,FHA,40,2,1,330689
2019,6BYL5QZYBDK8S7L73M02,IL,17133.0,17133600102.0,1,0,0_White,0_Male,205.0,5.3230099791384085,265000.0,12.487485104968359,80.0,Conventional,20%-<30%,2,1,245116
2019,549300J7XKT2BI5WX213,IL,17031.0,17031620400.0,1,0,Latinx,0_Male,56.0,4.02535169073515,205000.0,12.230765258120545,98.489,Conventional,41,2,1,460937
2019,549300BRJZYHYKT4BJ84,IL,17111.0,17111870902.0,1,0,0_White,0_Male,38.0,3.6375861597263857,125000.0,11.736069016284437,100.0,VA,44,2,1,89354
2019,549300MXJA09WZJ0DV55,IL,17181.0,17181950100.0,1,0,0_White,Female,26.0,3.258096538021482,65000.0,11.082142548877775,102.0,Conventional,40,2,1,575796
2019,549300MGPZBLQDIL7538,IL,17043.0,17043844401.0,0,1,Asian,0_Male,46.0,3.828641396489095,425000.0,12.959844447906553,85.0,Conventional,20%-<30%,2,3,134890
2019,549300HW662MN1WU8550,IL,17099.0,17099963500.0,1,0,0_White,Female,44.0,3.784189633918261,125000.0,11.736069016284437,96.5,FHA,42,2,1,517937
2019,549300V8CF81JGIV7038,IL,17089.0,17089852903.0,1,0,0_White,0_Male,133.0,4.890349128221754,295000.0,12.594730635321957,75.0,Conventional,20%-<30%,2,1,376871
2019,549300YOESI1GLKRL151,IL,17031.0,17031818401.0,1,0,0_White,0_Male,92.0,4.5217885770490405,375000.0,12.834681304952548,90.196,FHA,43,2,1,553537
2019,254900GLWBN0BE3PD014,IL,17031.0,17031431301.0,1,0,Black,Female,80.0,4.382026634673881,315000.0,12.66032791780777,96.5,FHA,39,2,1,360803
2019,5493000TY1MM1LLTM666,IL,17031.0,17031161000.0,1,0,0_White,0_Male,197.0,5.2832037287379885,385000.0,12.86099861326992,80.0,Conventional,0%-20%,2,1,44195
2019,AD6GFRVSDT01YPT1CS68,IL,17201.0,17201000513.0,1,0,Latinx,Female,510.0,6.234410725718371,205000.0,12.230765258120545,95.0,Conventional,0%-20%,1,1,55570
2019,549300LYRWPSYPK6S325,IL,17197.0,17197881604.0,1,0,Latinx,Female,37.0,3.6109179126442243,135000.0,11.813030057420567,101.23,FHA,46,2,1,23776
2019,FDXQ75GPEQKRPWABYN63,IL,17031.0,17031803610.0,1,0,0_White,Female,64.0,4.1588830833596715,115000.0,11.652687407345388,95.0,Conventional,20%-<30%,2,1,151196
2019,549300XOTES5TCS8T794,IL,17119.0,17119402803.0,1,0,0_White,0_Male,158.0,5.062595033026967,295000.0,12.594730635321957,92.063,Conventional,44,2,1,211462
2019,254900O723MCLR701H50,IL,17043.0,17043840202.0,1,0,Latinx,0_Male,157.0,5.056245805348308,385000.0,12.86099861326992,80.0,Conventional,39,2,1,555729
2019,549300E2UX99HKDBR481,IL,17171.0,17171970700.0,1,0,0_White,0_Male,49.0,3.8918202981106265,85000.0,11.350406535472453,96.5,FHA,44,2,1,511680
2019,549300FGXN1K3HLB1R50,IL,17031.0,17031810302.0,1,0,0_White,0_Male,122.0,4.804021044733257,425000.0,12.959844447906553,96.5,FHA,30%-<36%,2,1,196321
2019,549300U3721PJGQZYY68,IL,17043.0,17043844304.0,1,0,0_White,0_Male,72.0,4.276666119016055,245000.0,12.409013489526863,80.0,Conventional,37,2,1,503291
2019,5493003GQDUH26DNNH17,IL,17197.0,17197881107.0,1,0,0_White,0_Male,100.0,4.605170185988092,205000.0,12.230765258120545,84.93,VA,0%-20%,1,1,1085
2019,549300RUKY2I2HQ2AI44,IL,17031.0,17031823704.0,1,0,0_White,0_Male,94.0,4.543294782270004,115000.0,11.652687407345388,80.0,Conventional,20%-<30%,2,1,329770
2019,549300I0ICF6REKHOC74,IL,17031.0,17031580100.0,0,1,Latinx,0_Male,28.0,3.332204510175204,175000.0,12.072541252905651,99.19,FHA,>60%,2,1,252470
2019,549300YD7XJM19TH5O82,IL,17179.0,17179021500.0,1,0,0_White,0_Male,48.0,3.871201010907891,135000.0,11.813030057420567,68.769,Conventional,39,1,1,316297
2019,ZF85QS7OXKPBG52R7N18,IL,17031.0,17031832100.0,1,0,Latinx,Female,180.0,5.19295685089021,455000.0,13.028052697933088,80.0,Conventional,41,2,1,41258
2019,SS1TRMSN6BRNMOREEV51,IL,17111.0,17111870808.0,1,0,0_White,0_Male,193.0,5.262690188904886,205000.0,12.230765258120545,95.0,Conventional,44,2,1,385734
2019,549300LYRWPSYPK6S325,IL,17031.0,17031805107.0,1,0,Latinx,0_Male,49.0,3.8918202981106265,105000.0,11.56171562913966,96.5,FHA,44,2,1,24024
2019,OTQ7L99FG3H1GQVQBT56,IL,17111.0,17111870101.0,1,0,0_White,0_Male,148.0,4.997212273764115,155000.0,11.951180395901384,54.08,Conventional,42,2,1,359499
2019,254900O723MCLR701H50,IL,17089.0,17089854900.0,1,0,Latinx,Female,65.0,4.174387269895637,175000.0,12.072541252905651,95.0,Conventional,47,2,1,557631
2019,549300BX448ALT10FI43,IL,17031.0,17031110100.0,1,0,Latinx,0_Male,78.0,4.356708826689592,315000.0,12.66032791780777,95.0,Conventional,45,2,1,131047
2019,549300NOCASXPA34X033,IL,17043.0,17043846519.0,0,1,0_White,Female,109.0,4.6913478822291435,205000.0,12.230765258120545,96.5,FHA,50%-60%,2,1,396000
2019,DRMSV1Q0EKMEXLAU1P80,IL,17097.0,17097860906.0,1,0,Asian,0_Male,98.0,4.584967478670572,125000.0,11.736069016284437,73.0,Conventional,41,2,1,378275
2019,549300FGUI1NQCS1M144,IL,17031.0,17031700501.0,1,0,Black,Female,68.0,4.219507705176107,185000.0,12.128111104060462,96.5,FHA,50%-60%,2,1,51812
2019,5493001R92DY5DI1DI85,IL,17031.0,17031824505.0,1,0,0_White,Female,75.0,4.31748811353631,5000.0,8.517193191416238,93.112,Conventional,30%-<36%,2,1,160473
2019,549300O7SGM8FH65GQ47,IL,17097.0,17097863904.0,1,0,Asian,Female,136.0,4.912654885736052,375000.0,12.834681304952548,92.0,FHA,46,2,1,354160
